id,year,month,zip_code,consumption_MW,number_of_accounts,category
7036,2019,3,13626,"1,097.24",935,1
7037,2019,2,12887,"1,624.32","1,806",1
7038,2019,3,13661,670.604,783,1
7039,2019,3,12866,"11,168.97","16,576",1
7040,2019,3,14126,190.76,408,1
7041,2019,4,13208,"4,069.10","8,002",1
7042,2019,3,13471,"1,201.97","1,197",1
7043,2019,2,12047,"4,814.55","7,878",1
7044,2019,2,14172,944.381,"1,244",1
7045,2019,5,12057,483.015,631,1
7046,2019,3,12108,306.395,649,1
7047,2019,3,12158,"1,658.54","2,361",1
7048,2019,4,14728,426.846,816,1
7049,2019,4,14533,364.346,471,1
7050,2019,3,14783,213.275,190,1
7051,2019,3,13103,128.484,123,1
7052,2019,4,13470,268.374,471,1
7053,2019,4,12137,434.141,606,1
7054,2019,3,13104,"4,791.53","5,594",1
7055,2019,3,12809,"1,259.48","1,445",1
7056,2019,2,13035,"2,873.70","2,861",1
7057,2019,4,13431,453.373,587,1
7058,2019,2,14129,212.598,260,1
7059,2019,5,14072,"4,098.05","7,616",1
7060,2019,2,13206,"3,582.63","6,721",1
7061,2019,2,13440,"11,752.40","15,412",1
7062,2019,3,13207,"2,858.00","4,741",1
7063,2019,5,13670,152.268,314,1
7064,2019,2,13167,"1,274.93","1,238",1
7065,2019,5,13153,64.889,115,1
7066,2019,4,14722,329.62,"1,081",1
7067,2019,4,13494,167.515,502,1
7068,2019,5,13605,"1,317.43","1,774",1
7069,2019,5,13305,126.838,204,1
7070,2019,2,13076,851.527,806,1
7071,2019,5,12306,"5,517.84","10,569",1
7072,2019,2,13078,"2,946.95","3,367",1
7073,2019,2,12822,"2,194.61","2,524",1
7074,2019,3,12090,"1,709.99","2,229",1
7075,2019,5,12194,81.506,167,1
7076,2019,4,12912,359.914,529,1
7077,2019,3,14203,680.226,"1,169",1
7078,2019,3,12062,369.861,449,1
7079,2019,4,13131,"1,277.30","1,297",1
7080,2019,4,13677,69.944,85,1
7081,2019,4,12305,"1,107.08","2,642",1
7082,2019,4,12832,172.819,188,1
7083,2019,5,12130,250.961,485,1
7084,2019,5,14464,"1,601.07","2,526",1
7085,2019,2,12032,525.35,"1,368",1
7086,2019,5,13324,641.273,"1,015",1
7087,2019,2,12110,"2,523.78","3,567",1
7088,2019,2,12817,"1,297.62","1,709",1
7089,2019,4,12304,"3,654.84","7,372",1
7090,2019,5,12033,"1,899.81","3,147",1
7091,2019,4,14486,98.47,112,1
7092,2019,5,13354,932.023,"1,152",1
7093,2019,3,13159,"1,846.92","2,051",1
7094,2019,5,13138,141.415,182,1
7095,2019,5,14476,542.835,799,1
7096,2019,5,12188,"2,190.84","4,436",1
7097,2019,3,14213,"4,265.98","8,699",1
7098,2019,2,14585,91.504,146,1
7099,2019,4,14781,494.071,644,1
7100,2019,4,13063,567.547,592,1
7101,2019,3,12086,464.062,739,1
7102,2019,3,12939,87.806,116,1
7103,2019,2,13122,321.889,277,1
7104,2019,3,12989,357.773,583,1
7105,2019,3,14784,323.505,448,1
7106,2019,4,12063,126.964,148,1
7107,2019,2,14880,491.978,535,1
7108,2019,2,13303,299.587,270,1
7109,2019,4,13076,761.994,805,1
7110,2019,2,14303,"1,394.09","2,465",1
7111,2019,4,13114,"2,123.77","2,574",1
7112,2019,2,12836,534.625,684,1
7113,2019,4,14525,827.799,998,1
7114,2019,2,13031,"4,949.63","6,265",1
7115,2019,4,13612,90.344,143,1
7116,2019,4,12157,"1,116.06","1,407",1
7117,2019,5,14468,559.235,808,1
7118,2019,2,13661,700.672,782,1
7119,2019,5,14738,887.753,"1,447",1
7120,2019,3,14301,"2,581.74","4,867",1
7121,2019,5,13678,92.179,150,1
7122,2019,4,12981,120.683,190,1
7123,2019,3,14207,"3,863.64","8,283",1
7124,2019,5,12965,161.066,245,1
7125,2019,4,13077,"1,830.13","2,377",1
7126,2019,5,14013,450.521,555,1
7127,2019,2,13655,160.915,98,1
7128,2019,2,13690,292.807,472,1
7129,2019,3,13421,"3,268.74","4,663",1
7130,2019,4,12023,669.109,783,1
7131,2019,4,12993,472.667,796,1
7132,2019,2,14470,"2,024.31","1,826",1
7133,2019,4,13438,"1,038.04","1,253",1
7134,2019,2,14740,236.471,291,1
7135,2019,2,14221,"10,958.47","17,056",1
7136,2019,4,13668,799.648,"1,333",1
7137,2019,3,13224,"2,417.73","3,387",1
7138,2019,2,12198,472.655,544,1
7139,2019,3,12106,"1,128.21","1,152",1
7140,2019,2,14126,225.075,409,1
7141,2019,5,12856,121.138,275,1
7142,2019,4,12831,"4,596.79","6,467",1
7143,2019,3,14706,"1,765.91","2,392",1
7144,2019,5,12020,"7,379.79","13,370",1
7145,2019,4,12173,403.335,575,1
7146,2019,4,13142,"2,004.30","3,086",1
7147,2019,2,13493,745.035,735,1
7148,2019,5,12190,243.473,588,1
7149,2019,2,13032,"4,289.13","4,813",1
7150,2019,4,14040,425.16,670,1
7151,2019,2,13437,273.277,523,1
7152,2019,3,13620,605.13,595,1
7153,2019,2,12861,297.392,472,1
7154,2019,4,13675,103.767,157,1
7155,2019,2,13211,"1,485.59","2,476",1
7156,2019,5,12175,292.577,626,1
7157,2019,3,14718,648.786,912,1
7158,2019,3,12150,219.714,343,1
7159,2019,2,12154,"1,176.10",962,1
7160,2019,2,14036,"1,607.45","1,778",1
7161,2019,2,13678,120.885,151,1
7162,2019,5,13088,"4,062.42","9,019",1
7163,2019,2,13637,"1,197.60","1,506",1
7164,2019,5,14543,732.129,"1,049",1
7165,2019,4,13051,62.359,87,1
7166,2019,5,12031,69.647,84,1
7167,2019,3,13204,"4,168.78","7,402",1
7168,2019,4,12930,216.841,309,1
7169,2019,3,14092,"3,144.78","4,578",1
7170,2019,4,13052,640.339,923,1
7171,2019,2,13302,830.678,892,1
7172,2019,4,12974,448.525,723,1
7173,2019,2,12811,112.851,148,1
7174,2019,5,12833,"1,402.26","1,809",1
7175,2019,5,13209,874.275,"1,662",1
7176,2019,2,13452,"1,694.05","1,724",1
7177,2019,3,12815,590.438,"1,121",1
7178,2019,3,14204,"1,673.71","3,761",1
7179,2019,2,13413,"4,564.68","5,789",1
7180,2019,4,12065,"7,906.59","13,031",1
7181,2019,3,14228,"4,535.47","8,753",1
7182,2019,2,13428,442.883,523,1
7183,2019,3,13039,"4,091.38","6,038",1
7184,2019,5,12158,"1,340.33","2,321",1
7185,2019,4,12856,173.993,276,1
7186,2019,4,12009,"2,316.51","2,795",1
7187,2019,3,13691,853.128,890,1
7188,2019,2,14806,322.439,369,1
7189,2019,5,13202,712.71,"1,360",1
7190,2019,5,13051,57.627,87,1
7191,2019,2,13138,226.707,181,1
7192,2019,3,13416,711.224,875,1
7193,2019,5,14770,420.082,815,1
7194,2019,3,13308,"1,174.43","1,100",1
7195,2019,2,12803,"2,311.07","3,230",1
7196,2019,5,12122,"1,306.21","2,166",1
7197,2019,3,12206,"3,553.20","5,904",1
7198,2019,5,13413,"3,387.81","5,817",1
7199,2019,2,13163,96.806,103,1
7200,2019,2,12067,452.885,455,1
7201,2019,4,13132,"1,168.25","1,503",1
7202,2019,5,12024,9.614,19,1
7203,2019,5,14108,"1,211.87","2,024",1
7204,2019,3,12148,"1,287.45","1,363",1
7205,2019,2,12819,148.268,219,1
7206,2019,2,12068,"1,039.63","1,019",1
7207,2019,3,12130,423.181,486,1
7208,2019,5,14718,477.2,914,1
7209,2019,2,13634,"1,551.17","1,794",1
7210,2019,3,14215,"7,321.77","14,069",1
7211,2019,2,14477,50.458,48,1
7212,2019,3,12205,"6,801.02","10,822",1
7213,2019,2,14728,522.084,816,1
7214,2019,2,13205,"3,702.16","5,940",1
7215,2019,2,14094,"2,939.76","3,407",1
7216,2019,5,12065,"7,430.80","13,033",1
7217,2019,4,12144,"4,306.60","8,685",1
7218,2019,4,13339,"1,905.52","2,233",1
7219,2019,5,12866,"9,127.42","16,572",1
7220,2019,5,12913,344.471,619,1
7221,2019,3,13681,320.416,301,1
7222,2019,2,12203,"6,826.84","11,382",1
7223,2019,4,12043,"2,316.12","3,006",1
7224,2019,5,13309,392.45,485,1
7225,2019,3,14047,"1,350.22","2,328",1
7226,2019,5,12053,"1,196.49","1,599",1
7227,2019,2,14072,"3,360.90","5,337",1
7228,2019,2,12106,"1,154.87","1,152",1
7229,2019,3,13338,550.035,"1,064",1
7230,2019,4,12927,110.102,404,1
7231,2019,3,12871,"1,501.57","1,540",1
7232,2019,3,14750,"1,430.91","2,078",1
7233,2019,2,14061,109.49,161,1
7234,2019,4,14203,537.459,"1,158",1
7235,2019,4,12887,"1,187.85","1,835",1
7236,2019,3,14218,"3,326.90","6,961",1
7237,2019,4,12089,63.86,90,1
7238,2019,5,13437,201.028,522,1
7239,2019,5,13635,318.375,552,1
7240,2019,5,12844,158.074,319,1
7241,2019,5,13501,"5,899.05","12,973",1
7242,2019,2,13305,153.309,206,1
7243,2019,4,14085,"1,372.12","2,585",1
7244,2019,4,12018,735.643,"1,017",1
7245,2019,4,14105,"1,252.95","1,651",1
7246,2019,3,12828,"3,210.29","3,804",1
7247,2019,2,13162,138.308,198,1
7248,2019,5,13424,493.141,783,1
7249,2019,2,14210,"2,719.70","5,501",1
7250,2019,2,14748,75.263,89,1
7251,2019,2,14057,"2,188.38","2,748",1
7252,2019,2,13044,"1,105.01","1,114",1
7253,2019,2,12960,350.165,364,1
7254,2019,2,14216,"3,922.71","9,277",1
7255,2019,4,13459,808.586,858,1
7256,2019,3,13036,"2,814.17","3,302",1
7257,2019,5,13322,315.47,506,1
7258,2019,5,13320,454.819,756,1
7259,2019,5,12085,142.449,261,1
7260,2019,5,12204,"1,440.67","3,331",1
7261,2019,5,14136,134.238,242,1
7262,2019,4,13493,613.145,736,1
7263,2019,5,13438,"1,319.85","1,662",1
7264,2019,5,14206,"2,504.22","6,538",1
7265,2019,2,12965,234.099,244,1
7266,2019,5,14219,722.454,"1,857",1
7267,2019,2,13648,825.789,"1,263",1
7268,2019,4,14221,"9,414.97","17,490",1
7269,2019,3,14223,"4,458.77","9,068",1
7270,2019,4,13691,644.902,892,1
7271,2019,4,14136,153.208,242,1
7272,2019,3,14111,841.686,"1,227",1
7273,2019,4,13417,769.743,"1,627",1
7274,2019,5,13206,"2,614.75","6,712",1
7275,2019,2,14020,"6,327.42","8,486",1
7276,2019,3,13051,89.132,87,1
7277,2019,5,12059,429.842,694,1
7278,2019,5,13403,"1,133.01","1,726",1
7279,2019,3,12065,"9,875.84","13,035",1
7280,2019,2,13028,506.727,665,1
7281,2019,3,14743,632.854,777,1
7282,2019,3,12074,"1,025.59","1,342",1
7283,2019,2,12156,306.067,335,1
7284,2019,4,14729,289.333,423,1
7285,2019,5,13042,665.354,"1,049",1
7286,2019,5,12043,"1,748.58","3,007",1
7287,2019,5,12150,188.454,344,1
7288,2019,3,13615,281.585,408,1
7289,2019,3,14736,206.343,392,1
7290,2019,4,12970,149.95,159,1
7291,2019,3,12821,137.877,127,1
7292,2019,3,12139,125.356,400,1
7293,2019,3,13329,985.67,"1,441",1
7294,2019,2,14750,"1,477.95","2,079",1
7295,2019,2,12159,"2,416.71","3,161",1
7296,2019,4,13490,442.97,531,1
7297,2019,4,12810,231.226,319,1
7298,2019,5,12831,"4,165.43","6,283",1
7299,2019,4,14061,91.88,161,1
7300,2019,4,14150,"7,350.95","16,545",1
7301,2019,2,13675,130.377,157,1
7302,2019,2,12939,99.451,116,1
7303,2019,2,12028,459.093,406,1
7304,2019,3,12032,490.289,"1,368",1
7305,2019,3,14733,290,341,1
7306,2019,3,13037,"2,443.63","3,324",1
7307,2019,3,12064,153.93,228,1
7308,2019,3,14081,592.163,887,1
7309,2019,3,12085,381.448,266,1
7310,2019,3,12023,807.339,785,1
7311,2019,2,12185,764.396,665,1
7312,2019,5,12974,288.365,509,1
7313,2019,4,13138,164.893,182,1
7314,2019,3,13343,593.152,988,1
7315,2019,3,13452,"1,566.60","1,724",1
7316,2019,2,12010,"8,608.17","11,002",1
7317,2019,5,12203,"4,983.21","11,354",1
7318,2019,2,14454,"1,256.45","1,244",1
7319,2019,3,12172,241.865,309,1
7320,2019,3,13469,249.943,288,1
7321,2019,3,12137,578.844,605,1
7322,2019,4,14057,"1,777.14","2,603",1
7323,2019,2,12989,389.861,582,1
7324,2019,5,12018,661.133,"1,017",1
7325,2019,3,14775,702.394,"1,050",1
7326,2019,4,14737,"1,177.44","1,991",1
7327,2019,4,14013,532.133,555,1
7328,2019,4,13404,55.862,67,1
7329,2019,4,13210,"2,881.98","6,457",1
7330,2019,4,12980,430.18,798,1
7331,2019,2,14464,487.248,533,1
7332,2019,3,14487,"1,921.84","2,214",1
7333,2019,3,12808,241.027,521,1
7334,2019,2,13646,928.325,"1,762",1
7335,2019,5,13045,"5,083.25","9,640",1
7336,2019,3,13634,"1,297.68","1,798",1
7337,2019,2,12209,"2,072.80","3,820",1
7338,2019,2,13406,298.46,325,1
7339,2019,5,12186,"1,510.42","2,484",1
7340,2019,3,13635,386.512,545,1
7341,2019,3,12861,295.251,476,1
7342,2019,3,13116,767.055,"1,238",1
7343,2019,4,14712,909.582,"1,660",1
7344,2019,3,13417,"1,074.49","1,629",1
7345,2019,5,13101,563.174,849,1
7346,2019,4,13305,121.408,203,1
7347,2019,2,14206,"3,317.45","6,566",1
7348,2019,3,13339,"2,053.41","2,228",1
7349,2019,3,12845,"2,391.61","2,907",1
7350,2019,5,13469,226.978,286,1
7351,2019,2,13647,176.636,239,1
7352,2019,2,13431,408.114,436,1
7353,2019,4,12306,"5,149.07","10,581",1
7354,2019,5,12305,908.804,"2,643",1
7355,2019,4,12914,252.339,257,1
7356,2019,5,12513,342.923,549,1
7357,2019,2,12065,"9,945.32","13,027",1
7358,2019,4,14304,"5,581.14","11,826",1
7359,2019,4,12811,100.823,147,1
7360,2019,5,14143,363.863,529,1
7361,2019,2,14772,107.846,130,1
7362,2019,3,13608,543.546,542,1
7363,2019,4,13454,236.153,332,1
7364,2019,5,14775,629.748,"1,038",1
7365,2019,4,13057,"2,771.59","5,429",1
7366,2019,3,14411,"4,552.19","4,317",1
7367,2019,3,13470,300.14,471,1
7368,2019,4,13066,"3,191.15","4,924",1
7369,2019,3,12878,265.937,422,1
7370,2019,4,12166,419.026,491,1
7371,2019,5,14208,"1,668.18","3,900",1
7372,2019,2,12810,252.341,319,1
7373,2019,3,13410,178.886,241,1
7374,2019,3,13214,"1,732.46","2,776",1
7375,2019,5,13036,"2,165.75","3,305",1
7376,2019,3,14543,919.695,"1,050",1
7377,2019,3,13142,"2,150.34","3,061",1
7378,2019,3,12035,369.178,385,1
7379,2019,3,14174,"1,776.67","2,310",1
7380,2019,5,14304,"5,653.70","11,834",1
7381,2019,5,12851,144.159,354,1
7382,2019,2,12008,136.332,184,1
7383,2019,5,13428,325.426,524,1
7384,2019,4,12945,163.153,287,1
7385,2019,4,12175,394.418,626,1
7386,2019,5,12307,"1,062.19","2,539",1
7387,2019,5,14747,484.584,630,1
7388,2019,2,13483,120.091,106,1
7389,2019,2,12986,142.457,262,1
7390,2019,5,14209,"1,375.26","2,773",1
7391,2019,4,14740,179.16,291,1
7392,2019,5,12123,"1,380.60","2,043",1
7393,2019,2,14150,"6,242.08","11,855",1
7394,2019,3,13028,462.042,666,1
7395,2019,4,13452,"1,425.48","1,725",1
7396,2019,2,14006,"2,372.88","4,205",1
7397,2019,2,12066,880.209,851,1
7398,2019,3,13605,"1,590.03","1,767",1
7399,2019,3,14468,"1,396.69",811,1
7400,2019,5,13616,335.829,690,1
7401,2019,4,13123,195.122,275,1
7402,2019,4,14228,"3,905.40","8,748",1
7403,2019,3,13120,836.821,926,1
7404,2019,3,14477,"1,365.82",765,1
7405,2019,3,14221,"10,187.92","17,502",1
7406,2019,4,12928,619.737,923,1
7407,2019,3,12827,"1,621.63","1,615",1
7408,2019,3,12886,89.677,135,1
7409,2019,5,12138,246.61,448,1
7410,2019,3,12851,204.493,342,1
7411,2019,2,12190,317.275,590,1
7412,2019,2,13679,696.628,"1,239",1
7413,2019,4,14103,"2,981.61","4,017",1
7414,2019,4,14011,993.327,"1,641",1
7415,2019,5,14031,61.997,87,1
7416,2019,4,13670,145.148,310,1
7417,2019,3,14722,409.688,"1,073",1
7418,2019,3,13210,"4,425.28","8,092",1
7419,2019,5,13215,"2,442.45","4,130",1
7420,2019,4,12861,285.321,475,1
7421,2019,4,13661,602.393,794,1
7422,2019,3,13087,85.136,122,1
7423,2019,4,14756,58.865,191,1
7424,2019,5,12810,169.723,319,1
7425,2019,2,12061,"3,116.57","3,446",1
7426,2019,5,14303,"1,112.06","2,464",1
7427,2019,4,13054,459.337,547,1
7428,2019,4,14569,301.779,382,1
7429,2019,2,13502,"4,246.19","6,925",1
7430,2019,5,14731,973.98,"2,346",1
7431,2019,5,14701,"1,287.64","2,088",1
7432,2019,2,13202,892.174,"1,358",1
7433,2019,3,12067,627.517,571,1
7434,2019,5,14756,56.703,194,1
7435,2019,5,12182,"2,721.46","5,810",1
7436,2019,4,12833,"1,395.65","1,808",1
7437,2019,5,14061,76.361,161,1
7438,2019,3,13360,353.505,600,1
7439,2019,4,13340,"1,340.58","1,606",1
7440,2019,4,13406,243.229,324,1
7441,2019,5,13325,607.669,474,1
7442,2019,4,13061,237.614,399,1
7443,2019,3,12841,67.113,216,1
7444,2019,3,12824,587.64,702,1
7445,2019,3,14040,495.212,671,1
7446,2019,4,14733,231.996,341,1
7447,2019,2,13605,"1,823.08","1,763",1
7448,2019,5,14135,30.917,64,1
7449,2019,3,12957,599.176,695,1
7450,2019,3,13424,574.966,782,1
7451,2019,3,12816,"1,713.37","1,828",1
7452,2019,5,13684,320.812,495,1
7453,2019,3,14172,"1,327.11","1,523",1
7454,2019,4,14716,142.561,211,1
7455,2019,4,13135,"1,791.67","2,368",1
7456,2019,3,13317,"1,036.95","1,351",1
7457,2019,3,12144,"5,275.05","8,684",1
7458,2019,4,14469,535.503,667,1
7459,2019,3,14569,372.011,382,1
7460,2019,5,14733,213.735,341,1
7461,2019,2,12130,461.466,486,1
7462,2019,5,12834,"1,890.86","2,568",1
7463,2019,4,12140,427.724,593,1
7464,2019,3,13656,937.298,892,1
7465,2019,3,13440,"10,920.35","15,428",1
7466,2019,3,13648,696.41,"1,262",1
7467,2019,4,12206,"3,052.55","5,903",1
7468,2019,3,14129,210.429,260,1
7469,2019,4,12822,"1,666.89","2,520",1
7470,2019,4,12067,437,567,1
7471,2019,5,13044,792.009,"1,113",1
7472,2019,4,13681,266.226,300,1
7473,2019,5,13617,"2,278.73","3,224",1
7474,2019,2,14897,255.755,337,1
7475,2019,4,12056,705.529,968,1
7476,2019,3,13350,"2,078.85","3,537",1
7477,2019,4,13118,289.699,410,1
7478,2019,3,13501,"7,440.64","12,993",1
7479,2019,5,12061,"2,099.26","3,446",1
7480,2019,5,13312,175.553,528,1
7481,2019,3,12306,"6,931.17","10,587",1
7482,2019,4,12061,"2,352.51","3,446",1
7483,2019,2,13045,"7,089.02","9,491",1
7484,2019,5,14120,"7,756.27","17,001",1
7485,2019,4,12855,150.328,158,1
7486,2019,2,12930,265.45,310,1
7487,2019,3,13433,560.125,670,1
7488,2019,4,13103,113.123,124,1
7489,2019,3,12059,963.83,702,1
7490,2019,3,14895,"1,256.63","1,835",1
7491,2019,5,12534,"3,138.93","6,480",1
7492,2019,4,13354,"1,083.42","1,156",1
7493,2019,4,12148,"1,027.84","1,359",1
7494,2019,4,13679,567.391,"1,242",1
7495,2019,3,14475,147.913,139,1
7496,2019,3,12966,"1,141.43","1,126",1
7497,2019,4,13495,399.665,869,1
7498,2019,3,13021,56.547,126,1
7499,2019,3,14031,71.999,87,1
7500,2019,5,13640,240.035,555,1
7501,2019,4,14125,984.806,"1,220",1
7502,2019,4,14108,"1,335.68","2,026",1
7503,2019,3,13678,114.386,151,1
7504,2019,3,13428,409.089,524,1
7505,2019,2,14092,"3,313.98","4,581",1
7506,2019,2,13476,"1,120.37","1,194",1
7507,2019,5,13331,146.955,623,1
7508,2019,5,13656,732.595,893,1
7509,2019,5,14586,169.46,247,1
7510,2019,4,12108,216.866,648,1
7511,2019,2,12023,428.32,459,1
7512,2019,5,12803,"1,399.27","2,611",1
7513,2019,3,12071,84.534,114,1
7514,2019,2,13608,609.704,538,1
7515,2019,2,12973,92.203,136,1
7516,2019,3,13409,826.683,725,1
7517,2019,5,13638,222.379,172,1
7518,2019,4,13678,92.473,150,1
7519,2019,3,13684,311.477,431,1
7520,2019,4,14806,269.189,370,1
7521,2019,4,13684,301.023,495,1
7522,2019,3,13031,"4,551.04","6,275",1
7523,2019,5,12062,289.371,448,1
7524,2019,5,13041,"2,750.49","4,016",1
7525,2019,2,13490,504.581,528,1
7526,2019,4,14482,"1,935.96","3,060",1
7527,2019,4,13084,797.074,971,1
7528,2019,3,14533,491.896,471,1
7529,2019,2,12927,150.132,424,1
7530,2019,5,14525,819.011,995,1
7531,2019,3,12945,184.902,245,1
7532,2019,2,13471,"1,259.45","1,198",1
7533,2019,5,13628,87.363,88,1
7534,2019,5,14414,"1,570.62","2,581",1
7535,2019,5,12089,65.812,90,1
7536,2019,4,12121,548.619,670,1
7537,2019,3,12810,240.793,319,1
7538,2019,4,13163,70.374,103,1
7539,2019,4,12066,628.767,854,1
7540,2019,4,14226,"5,567.42","11,338",1
7541,2019,5,12086,382.712,734,1
7542,2019,5,12967,316.626,429,1
7543,2019,4,12210,"2,185.21","4,623",1
7544,2019,3,12303,"7,281.39","10,967",1
7545,2019,2,13607,"1,045.83","1,773",1
7546,2019,3,12960,328.885,385,1
7547,2019,2,13087,95.437,121,1
7548,2019,5,14727,"1,134.85","2,135",1
7549,2019,5,13063,542.311,594,1
7550,2019,2,13142,"2,451.80","3,070",1
7551,2019,3,12078,"6,356.33","9,328",1
7552,2019,2,12308,"3,184.49","5,426",1
7553,2019,3,12184,"2,052.82","2,080",1
7554,2019,2,14227,91.134,218,1
7555,2019,5,14094,"2,335.59","3,409",1
7556,2019,3,12832,206.024,188,1
7557,2019,3,13138,232.799,181,1
7558,2019,5,13675,100,157,1
7559,2019,2,14098,986.84,"1,088",1
7560,2019,2,12842,635.041,"1,221",1
7561,2019,2,14108,"1,535.67","2,024",1
7562,2019,5,13420,710.512,"2,039",1
7563,2019,5,13471,963.988,"1,194",1
7564,2019,5,14411,"2,804.28","4,304",1
7565,2019,5,12973,139.772,135,1
7566,2019,3,14070,358.661,492,1
7567,2019,4,14210,"2,159.76","5,503",1
7568,2019,4,14895,"1,150.87","1,843",1
7569,2019,3,14075,"3,134.25","5,624",1
7570,2019,5,13690,246.503,474,1
7571,2019,4,13357,596.24,633,1
7572,2019,3,12056,928.568,968,1
7573,2019,5,13142,"1,845.29","3,104",1
7574,2019,2,12871,"1,793.61","1,540",1
7575,2019,5,14218,"2,487.10","6,959",1
7576,2019,4,12844,245.219,315,1
7577,2019,2,14747,580.134,624,1
7578,2019,2,12188,"3,214.31","4,433",1
7579,2019,2,14219,896.142,"1,860",1
7580,2019,5,12108,183.094,650,1
7581,2019,4,12122,"1,656.12","2,167",1
7582,2019,3,12308,"2,857.15","5,422",1
7583,2019,2,12063,170.981,148,1
7584,2019,2,12839,"2,859.73","3,370",1
7585,2019,4,14480,258.057,451,1
7586,2019,3,14770,545.195,816,1
7587,2019,2,13454,282.825,332,1
7588,2019,2,12928,795.688,917,1
7589,2019,4,14098,901.762,"1,322",1
7590,2019,4,14126,183.042,408,1
7591,2019,5,14067,"1,221.73","1,680",1
7592,2019,3,13659,266.8,335,1
7593,2019,2,12206,"3,894.10","5,898",1
7594,2019,5,12970,120.621,159,1
7595,2019,2,12983,"2,652.21","3,202",1
7596,2019,4,13693,260.932,973,1
7597,2019,2,12052,471.06,554,1
7598,2019,2,12122,"2,013.10","2,164",1
7599,2019,4,12025,"1,628.55","2,585",1
7600,2019,3,12057,530.998,629,1
7601,2019,3,12831,"5,013.01","6,275",1
7602,2019,3,12204,"1,975.60","3,336",1
7603,2019,2,12833,"1,872.74","1,811",1
7604,2019,2,13118,341.734,411,1
7605,2019,5,13203,"2,154.48","5,540",1
7606,2019,4,13324,502.427,794,1
7607,2019,2,13495,506.627,871,1
7608,2019,5,13120,579.415,913,1
7609,2019,4,14111,689.683,945,1
7610,2019,2,13157,581.889,790,1
7611,2019,2,12808,273.095,521,1
7612,2019,2,14486,132.783,112,1
7613,2019,2,14716,176.819,211,1
7614,2019,4,12983,"2,120.40","3,254",1
7615,2019,4,12211,"2,748.76","3,938",1
7616,2019,4,14305,"3,368.25","6,364",1
7617,2019,3,13020,51.362,62,1
7618,2019,2,14733,299.043,342,1
7619,2019,2,14091,423.932,446,1
7620,2019,3,14051,"3,419.98","5,196",1
7621,2019,3,14806,303.263,370,1
7622,2019,5,12850,768.236,"1,162",1
7623,2019,5,13205,"2,610.53","5,893",1
7624,2019,5,14752,60.44,162,1
7625,2019,2,12945,209.322,298,1
7626,2019,3,12019,"3,056.00","4,019",1
7627,2019,2,14423,"1,636.57","1,742",1
7628,2019,2,13651,76.439,115,1
7629,2019,5,14706,"1,351.11","2,386",1
7630,2019,5,12008,106.044,184,1
7631,2019,2,13020,52.866,62,1
7632,2019,4,13078,"2,537.97","3,366",1
7633,2019,3,12164,283.822,568,1
7634,2019,3,13622,856.947,"1,133",1
7635,2019,2,12306,"7,268.04","9,876",1
7636,2019,3,13084,"1,593.00","1,731",1
7637,2019,4,12205,"5,479.22","10,839",1
7638,2019,2,14135,42.227,63,1
7639,2019,3,14060,187.836,198,1
7640,2019,3,13687,161.023,330,1
7641,2019,5,13669,"2,792.25","5,260",1
7642,2019,4,12139,88.803,400,1
7643,2019,3,12927,134.491,424,1
7644,2019,4,14034,147.557,178,1
7645,2019,5,13494,143.007,503,1
7646,2019,4,12816,"1,267.11","1,825",1
7647,2019,5,12139,81.349,400,1
7648,2019,2,13324,712.836,"1,014",1
7649,2019,2,12043,"2,197.65","2,310",1
7650,2019,4,12824,521.853,705,1
7651,2019,3,13693,331.41,967,1
7652,2019,3,14712,"1,055.62","1,662",1
7653,2019,4,12085,159.114,264,1
7654,2019,4,12033,"1,985.25","3,143",1
7655,2019,3,12166,487.015,491,1
7656,2019,4,14727,"1,290.31","2,135",1
7657,2019,4,13028,425.242,665,1
7658,2019,2,12967,480.986,427,1
7659,2019,5,12822,"1,487.09","2,526",1
7660,2019,3,12159,"2,042.35","3,164",1
7661,2019,3,13331,228.914,623,1
7662,2019,5,12977,48.223,88,1
7663,2019,2,14482,"2,553.42","3,065",1
7664,2019,3,13066,"3,729.95","4,926",1
7665,2019,5,14712,932.076,"1,661",1
7666,2019,4,14204,"1,458.35","3,709",1
7667,2019,4,13032,"3,009.12","4,804",1
7668,2019,5,13685,663.162,"1,383",1
7669,2019,3,13694,415.729,668,1
7670,2019,3,12843,326.311,447,1
7671,2019,3,13321,355.39,569,1
7672,2019,3,13494,207.897,502,1
7673,2019,5,13637,"1,130.05","1,902",1
7674,2019,3,14206,"3,169.28","6,575",1
7675,2019,4,12074,913.762,"1,332",1
7676,2019,2,13203,"3,134.71","5,563",1
7677,2019,3,14227,99.279,220,1
7678,2019,3,14120,"12,939.86","17,017",1
7679,2019,2,14067,"1,622.01","1,676",1
7680,2019,4,13642,"2,147.63","3,109",1
7681,2019,3,13132,"1,372.96","1,502",1
7682,2019,4,14223,"4,131.85","9,058",1
7683,2019,5,14217,"3,336.54","9,355",1
7684,2019,5,12983,"1,669.72","3,254",1
7685,2019,5,12304,"3,327.71","7,080",1
7686,2019,4,12131,80.729,145,1
7687,2019,3,13118,297.254,408,1
7688,2019,5,12871,"1,263.36","1,536",1
7689,2019,4,13162,99.719,198,1
7690,2019,2,12186,"1,233.22","1,640",1
7691,2019,2,14209,"1,789.20","2,783",1
7692,2019,3,14737,"1,236.38","1,992",1
